 ElephantHeartbeat , BloodOxygen , BodyTemperature ,HealthStatus
38.13,99.95,48.07,Critical
26.74,95.76,41.35,Critical
37.57,95.82,45.15,Critical
30.45,97.07,46.61,Critical
38.11,97.27,47.29,Critical
34.8,96.86,49.31,Critical
38.03,95.94,46.51,Critical
27.24,99.41,44.39,Critical
29.1,99.58,47.26,Critical
27.8,98.83,48.16,Critical
29.16,97.39,41.15,Critical
31.27,96.06,47.09,Critical
29.66,98.46,45.53,Critical
38.33,96.13,41.14,Critical
27.88,96.85,45.5,Critical
32.88,96.14,47.53,Critical
30,95.85,46.15,Critical
39.41,96.17,47.7,Critical
31.36,96.84,44.03,Critical
25.33,96.14,42.1,Critical
35.5,98.23,44.04,Critical
30.29,98.28,42.48,Critical
30.32,99.04,44.55,Critical
32.34,96.05,49.99,Critical
27.85,97.17,43.41,Critical
37.17,95.76,43.06,Critical
34.53,98.1,48.52,Critical
27.16,98.78,43.63,Critical
36.04,96.28,49.25,Critical
30.08,98.91,45.49,Critical
39.24,98.09,44.33,Critical
25.42,97.9,48.77,Critical
31.39,98.32,46.19,Critical
39.03,96.8,49.81,Critical
36.67,98.66,48.92,Critical
37.16,95.54,43.85,Critical
39.85,97.24,41.33,Critical
33.83,95.41,47.21,Critical
32.39,95.18,41.5,Critical
28.8,95.01,44.69,Critical
28.29,96.78,41.05,Critical
38.3,98.62,41.07,Critical
26.06,97.43,44.53,Critical
31.21,95.85,40.11,Critical
38.37,95.02,45.52,Critical
27.92,95.1,49.6,Critical
31.37,97.57,45.69,Critical
27.78,97.29,42.19,Critical
37.94,95.63,45.88,Critical
38.82,95.69,45.84,Critical
36.9,96.95,48.6,Critical
28.08,95.16,49.71,Critical
31.13,95.8,43.25,Critical
27.69,96.07,48.73,Critical
25.58,98.99,46.35,Critical
26.63,96.83,46.51,Critical
35.86,95.95,40.52,Critical
30.72,98.7,47.07,Critical
31.89,99.02,49.4,Critical
33.36,96.58,47.17,Critical
36.73,95.68,46.88,Critical
33.65,97.53,40.9,Critical
37.63,98.16,43.37,Critical
39.5,98.29,45.04,Critical
29.62,99.71,43.19,Critical
27.08,98.08,43.41,Critical
26,99.63,42.7,Critical
32.7,95.33,48.49,Critical
32,95.73,42.5,Critical
31.56,98.89,43.15,Critical
25.22,96.72,47.49,Critical
35.68,95.39,42.43,Critical
26.38,95.84,44.49,Critical
35.39,98.26,49.4,Critical
30.4,98.91,43.48,Critical
30.68,96.07,48.48,Critical
36.75,96.47,48.36,Critical
39.97,99.51,42.33,Critical
30.27,96.3,46.86,Critical
26.14,97.27,44.36,Critical
39.95,96.01,48.54,Critical
32.27,97.69,44.41,Critical
30.7,97.51,47.79,Critical
33.98,97.43,43.63,Critical
29.95,95.76,49.77,Critical
26.03,97.61,40.62,Critical
34.72,97.22,49.75,Critical
36.65,96.68,40.21,Critical
35.21,98.63,41.44,Critical
30.89,98.99,40.76,Critical
33.26,95.53,44.6,Critical
33.25,97.45,40.75,Critical
35.45,98.19,44.82,Critical
29,96.29,44.58,Critical
37.75,97.57,40.97,Critical
36.94,98.31,46.5,Critical
25.95,97.93,46.28,Critical
28.96,97.58,46.01,Critical
33.15,99.1,44.03,Critical
34.08,96.37,49.83,Critical
38.59,98.27,41.78,Critical
36.26,98.96,48.29,Critical
31.41,96.08,44.21,Critical
27.76,97.94,44.96,Critical
39.18,95.78,40.11,Critical
35.28,98.89,49.3,Critical
35.56,96.15,40.36,Critical
31.32,95.84,43.97,Critical
25.54,95.28,46.53,Critical
32.96,96.87,48.54,Critical
36.21,99.25,46.06,Critical
30.95,95.52,45.02,Critical
28.74,97.43,41.43,Critical
31.98,98.52,49.2,Critical
35.64,99.3,47.04,Critical
30.74,99.54,43.31,Critical
30.08,99.72,47.36,Critical
28.18,95.35,42.46,Critical
37.7,96.4,46.78,Critical
39.67,96.71,40.77,Critical
27.77,96.56,44.71,Critical
35.55,98.7,47.37,Critical
38.52,99.37,44.14,Critical
29.51,98.42,47.79,Critical
28.9,99.12,40.19,Critical
32.85,99.68,45.73,Critical
37.35,96.68,48.61,Critical
29.36,98.46,40.28,Critical
29.42,96.66,43.58,Critical
26.04,99.68,41.37,Critical
29.16,99.03,43.57,Critical
39.13,97.62,44.36,Critical
31.41,97.79,40.94,Critical
26.89,99.08,45.62,Critical
32.87,95.03,47.18,Critical
31.85,98.72,48.24,Critical
26.46,99.7,46.56,Critical
33.2,99.35,46.41,Critical
33.48,99.68,43.04,Critical
25.1,97.76,48.95,Critical
31.57,98.82,43.5,Critical
26.78,97.09,44.23,Critical
26.65,96.42,45.3,Critical
36.81,99.91,49.33,Critical
25.54,99.86,48.11,Critical
30.1,99.3,41.06,Critical
29.7,96.54,41.17,Critical
26.78,97.38,43.29,Critical
28.71,96.1,45.94,Critical
38.44,97.41,47.32,Critical
25.54,97.17,48.08,Critical
36.73,98.59,42.72,Critical
31.36,97.89,47.6,Critical
29.36,96.5,42,Critical
25.69,98.8,42.75,Critical
26.47,96.36,42.39,Critical
28.89,96.09,44.38,Critical
38.49,98.49,44.82,Critical
32.7,99.94,40.94,Critical
27.96,99.36,45.28,Critical
27.13,98.63,41.62,Critical
38.31,96.17,45.89,Critical
35.37,97.71,48.09,Critical
32.75,95.76,44.82,Critical
31.26,97.08,48.26,Critical
39.44,95.8,40.99,Critical
26.46,95.43,48.03,Critical
30.91,99.75,48.05,Critical
25.14,96.53,45.4,Critical
32.68,99.86,42.63,Critical
34.18,95.9,47.32,Critical
30.67,99.5,48.45,Critical
35.1,99.18,41.15,Critical
34.84,97.22,48.53,Critical
30.94,96.76,46.5,Critical
30.85,95.55,45.99,Critical
26.43,99.9,47.66,Critical
29.52,99.98,48.66,Critical
37.33,97.53,49.18,Critical
30.65,96.1,49.01,Critical
28.13,97.14,48.95,Critical
28.25,95.14,40.46,Critical
29.71,96.63,42.91,Critical
35.54,96.89,42.38,Critical
38.03,97.93,48.65,Critical
39.57,99.23,41.21,Critical
33.02,96.28,45.76,Critical
27.59,96.19,44.59,Critical
32.98,97.31,42.43,Critical
36.26,97.14,40.39,Critical
34.34,99.72,41.19,Critical
33.89,98.24,48.78,Critical
33.52,99.79,47.37,Critical
34.4,95.42,41.03,Critical
34.51,97.25,42.42,Critical
27.52,95.61,45.5,Critical
25.03,99.99,48.16,Critical
27.23,97.97,45.87,Critical
39.2,98.63,49.13,Critical
28.34,99.74,40.18,Critical
36.74,98.37,40.2,Critical
36.42,97.54,40.47,Critical
38.37,97.17,41.85,Critical
36.68,97.62,47.96,Critical
27.8,100,49.08,Critical
38.11,95.84,41.84,Critical
25.39,98.72,40.91,Critical
35.15,99.12,41.83,Critical
34.67,98.8,46.72,Critical
27.56,98.17,45.49,Critical
25.76,99.29,47.14,Critical
29.2,98.86,43.69,Critical
34.41,95.69,43.71,Critical
39.13,98.21,43.39,Critical
36.02,98.48,46.43,Critical
39.95,97.18,40.17,Critical
28.51,98.19,46.23,Critical
31.6,97.64,48.35,Critical
35.53,98.01,48.79,Critical
38.3,97.58,43.57,Critical
38.04,95.48,42.11,Critical
33.86,96.27,43.37,Critical
31.62,95.27,41.78,Critical
33.71,95.85,43.52,Critical
27.04,95.21,40.02,Critical
25.2,98.64,45.73,Critical
32.85,98.54,40.76,Critical
28.82,99.18,44.45,Critical
32.42,95.04,45.76,Critical
26.1,96.79,42.88,Critical
25.72,98.22,42.97,Critical
37.08,99.85,43.39,Critical
33.72,96.11,40.28,Critical
33.47,97.44,47.09,Critical
28.94,96.59,41.39,Critical
26.71,97.11,48.35,Critical
29.19,97.57,44.31,Critical
29.51,99.01,43.24,Critical
26.88,98.11,43.85,Critical
31.5,96.79,40.63,Critical
37.75,96.93,44.6,Critical
28.95,95.08,48.16,Critical
25.99,95.2,41.62,Critical
34.44,95.36,43.87,Critical
38.37,95.49,45.97,Critical
29.06,95.85,46.37,Critical
26.27,97.95,42.52,Critical
26.54,99.54,46.87,Critical
30.42,99.86,40.01,Critical
36.49,97.21,40.47,Critical
39.98,96.34,42.58,Critical
30.11,98.93,48.8,Critical
36.5,97.12,42.51,Critical
33.65,98.39,49.52,Critical
30.27,97.23,48.25,Critical
29.23,99.33,48.68,Critical
38.06,98.59,46.23,Critical
37.98,95.92,43.21,Critical
29.06,96.72,48.7,Critical
35.73,99.57,46.17,Critical
26.92,97.49,43.01,Critical
30.12,95.12,41.63,Critical
37.71,95.87,46.69,Critical
25.91,97.39,45.48,Critical
35.67,99.6,44.59,Critical
39.36,98.06,40.53,Critical
35.32,96.11,45.99,Critical
34.68,97.41,49.17,Critical
31.21,99.39,40.29,Critical
34.15,96.29,42.17,Critical
25.4,98.3,41.08,Critical
32.96,99.43,41.68,Critical
36.24,97.18,47.21,Critical
35.9,95.57,43.95,Critical
34.93,99.63,48.38,Critical
31.84,97.21,44.83,Critical
38.01,95.31,45.02,Critical
35.6,96.03,42.46,Critical
35.97,97.92,42.51,Critical
38.8,96.38,41.83,Critical
36.91,97.52,44.31,Critical
33.53,97.2,41.92,Critical
26.69,99.26,45.56,Critical
28.25,98.95,40.46,Critical
34.44,99.78,41.04,Critical
37.06,95.61,40.77,Critical
39.89,95.82,41.22,Critical
32.39,95.3,46.14,Critical
37.15,95.46,44.95,Critical
34.71,98.88,42.41,Critical
40,95.78,45.79,Critical
25.97,95.1,49.06,Critical
38.26,99.94,41.43,Critical
31.02,96.74,42.32,Critical
34.88,96.88,43.72,Critical
27.72,98.19,46.37,Critical
29.91,95.14,48.19,Critical
28.35,95.08,40.48,Critical
35.04,95.7,41.43,Critical
29.55,99.03,43.03,Critical
31.91,95.84,43.47,Critical
34.63,98.88,42.25,Critical
35.69,99.22,41.56,Critical
32.04,99.3,41.65,Critical
32.59,96.76,46.82,Critical
29.56,98.28,42.88,Critical
39.25,98.29,46.19,Critical
28.85,97.49,41.76,Critical
34.85,97.05,45.38,Critical
25.17,95.9,43.4,Critical
35.35,98.63,45.92,Critical
29.29,99.87,46.06,Critical
36.59,95.01,45.4,Critical
38.63,95.89,49.9,Critical
39.19,99.09,43.62,Critical
32.57,99.69,49.33,Critical
28.46,96.65,43.36,Critical
31.56,98.88,44.3,Critical
29.15,96.76,48.56,Critical
27.3,97.66,44.57,Critical
31.29,96.31,48.86,Critical
29.3,95.51,40.35,Critical
34.83,95.16,44.61,Critical
30.11,95.89,46.15,Critical
35.95,98.96,47.21,Critical
32.58,95.34,49.39,Critical
25.69,98.15,44.87,Critical
38.23,99.84,44.13,Critical
38.63,95.99,40.12,Critical
25.25,98.72,45.56,Critical
25.85,98.69,48.73,Critical
34.24,97.95,41.22,Critical
37.55,96.64,43.34,Critical
38.81,98.24,49.69,Critical
39.68,99.79,40.22,Critical
33.12,99.28,41.62,Critical
28.45,96.21,49.91,Critical
34.72,99.97,48.61,Critical
36.56,95.12,44.22,Critical
25.79,95.92,43.42,Critical
39.93,98.81,45.96,Critical
31.8,99.88,46.7,Critical
30.87,99.98,46.73,Critical
27.72,97.8,46.25,Critical
29.07,98.67,46.7,Critical
34.17,98.58,40.78,Critical
37.27,97.95,45.14,Critical
39.22,99.57,44.25,Critical
31.76,97.01,47,Critical
26.15,99.35,44.36,Critical
25.01,98.52,48.99,Critical
35.39,95.66,49.07,Critical
36.12,96.54,45.2,Critical
27.66,96.49,44.23,Critical
36.71,97,48.69,Critical
39.58,98.61,43.06,Critical
25.1,96.14,41.98,Critical
25.98,97.5,41.91,Critical
32.38,98.47,42.29,Critical
28.49,96.62,47.27,Critical
27.91,95.92,47.93,Critical
26.96,98.11,46.11,Critical
36.2,98.02,47.84,Critical
31.64,95.39,47.36,Critical
27.1,96.15,48.93,Critical
34.91,95.12,43.16,Critical
31.36,95.4,44.92,Critical
33.6,95.59,42.51,Critical
27.14,99.85,48.87,Critical
38.24,97.8,43.06,Critical
35.17,99.85,49.25,Critical
34.26,95.98,49.6,Critical
33.02,95.48,43.3,Critical
33.15,97.1,44.06,Critical
26.79,98.87,48.8,Critical
39.92,97.93,40.61,Critical
26.15,99.52,47.52,Critical
36.01,98.31,42.18,Critical
37.08,97.47,41.07,Critical
38.83,97.29,43.49,Critical
26.39,97.48,46.64,Critical
28.65,97.26,46.45,Critical
26.64,98.55,40.53,Critical
37.69,98.86,42.57,Critical
35.79,98.8,44.13,Critical
34.33,98.82,45.75,Critical
27.58,97.77,43.19,Critical
28.73,97.85,49.69,Critical
25.22,98.15,48.98,Critical
34.8,96.11,40.67,Critical
25.63,95.33,46.13,Critical
36.55,95.98,41.43,Critical
31.62,99.54,41.43,Critical
35.6,95,49.43,Critical
27.05,97.92,45.31,Critical
33.16,99.14,44.7,Critical
27.24,97.52,46.34,Critical
26.65,97.27,41.56,Critical
38.76,97.91,46.2,Critical
30.56,98.74,46.56,Critical
26.05,95.46,47.47,Critical
37.16,95.69,45.13,Critical
34.88,98.76,42.62,Critical
29.33,98.6,44.09,Critical
31.73,95.87,48.16,Critical
38.24,97.25,43.16,Critical
32.85,95.52,43.94,Critical
32.19,99.69,45.4,Critical
35,95.52,49.45,Critical
33.85,96.39,48.14,Critical
36.15,95.34,49.75,Critical
25.2,98.98,48.63,Critical
29.37,95.56,48.18,Critical
25.34,97.73,42.37,Critical
37.22,98.46,45.84,Critical
35.26,99.07,48.24,Critical
31.12,99.84,46.14,Critical
37.08,98.77,40.11,Critical
26.08,96.82,42.59,Critical
38.82,97.98,43.77,Critical
34,99.51,47.72,Critical
36.21,99.56,40.54,Critical
37.03,95.5,43.1,Critical
32.72,97.24,43.87,Critical
36.29,98.38,40.6,Critical
35.65,98.54,40.55,Critical
32.71,95.08,45.88,Critical
27.38,97.59,48.94,Critical
37.61,97.85,46.91,Critical
37.12,98.11,47.98,Critical
29.45,96.87,46.8,Critical
33.75,95.71,47.09,Critical
26.88,99.43,44.45,Critical
30.36,98.12,40.76,Critical
38.71,96.61,40.17,Critical
39.41,98.31,43.18,Critical
27.1,99.88,40.69,Critical
28.4,98.31,45,Critical
27.04,95.86,45.48,Critical
29.8,99.46,48.6,Critical
27.68,98.57,49.1,Critical
34.5,95.76,49.15,Critical
36.28,98.52,40.49,Critical
37.89,99.28,40.46,Critical
37.49,95.45,45.22,Critical
37.7,97.87,44.76,Critical
39.18,95.29,42.45,Critical
31.32,98.3,48.91,Critical
28.55,97.26,40.58,Critical
36,99.67,42.19,Critical
30.3,95.64,48.92,Critical
26.85,95.34,49.56,Critical
30.8,95.55,44.98,Critical
33.45,99.67,49.21,Critical
33.26,96.57,41.62,Critical
29.4,95.69,40.14,Critical
25.98,96.74,46.37,Critical
32.71,96.44,43.73,Critical
39.24,95.2,47.38,Critical
36.51,95.4,46.09,Critical
25.08,95.96,48.28,Critical
39.27,96.75,44.57,Critical
26.67,99.05,40.56,Critical
35.49,95.73,46.63,Critical
31.01,96.68,43.13,Critical
29.7,99.76,43.2,Critical
30.85,98.9,41.94,Critical
39.85,96.3,41.81,Critical
33.45,97.61,47.65,Critical
27.77,99.41,49.4,Critical
27.19,99.7,48.28,Critical
39.94,97.21,48.56,Critical
32.59,95.91,43.5,Critical
33.37,99.28,44.34,Critical
38.69,95.65,48.86,Critical
25.25,96.05,48.14,Critical
36.52,99.73,47.81,Critical
29.53,97.98,47.55,Critical
32.91,95.68,40.19,Critical
33.64,98.88,47.19,Critical
31.17,96.74,48.58,Critical
25.53,97.74,49.12,Critical
33.98,95.13,49.96,Critical
34.54,99.09,42.04,Critical
25.94,99.81,49.26,Critical
35.75,97.88,47.31,Critical
33.3,95.45,48.1,Critical
30.04,96.58,48.1,Critical
38.94,95.21,47.73,Critical
27.71,95.58,46.77,Critical
37.94,95.12,45.59,Critical
35.28,99.26,47.28,Critical
32.53,98.07,41.23,Critical
32.6,98.46,44.57,Critical
31.68,95.86,46.21,Critical
37.84,97.03,45.11,Critical
25.16,95.56,44.75,Critical
28.1,96.91,45.8,Critical
37.79,99.35,49.71,Critical
39.89,95.68,43.15,Critical
29.99,95.99,46.8,Critical
34.67,95.1,42.58,Critical
33.46,95.81,44.05,Critical
32.37,98.55,46.73,Critical
38.01,99.82,46.75,Critical
25.2,95.09,48.89,Critical
30.65,96.44,40.9,Critical
33.93,97.01,47.18,Critical
38.74,99.25,46.45,Critical
34.48,95.22,41.1,Critical
39.57,97.04,44.12,Critical
37.28,99.61,45.06,Critical
34.19,98.25,41.74,Critical
29.51,97.02,46.92,Critical
26.42,96.46,45,Critical
27.52,98.64,45.11,Critical
26.82,98.3,48.49,Critical
31.18,97.66,47.06,Critical
29.87,97.46,42.36,Critical
33.54,98.04,49.35,Critical
35.26,96.24,48.87,Critical
28.91,95.94,44.28,Critical
32.36,95.74,42.19,Critical
37.5,98.67,47.13,Critical
32.94,99.84,46.44,Critical
25.83,97.39,42.73,Critical
28.12,98.94,48.2,Critical
25.58,96.21,41.37,Critical
29.87,99,41.46,Critical
33.9,98.84,41.76,Critical
33.02,95.45,47.07,Critical
33.27,96.34,47.74,Critical
26.74,95.1,48.51,Critical
25.84,95.2,47.79,Critical
37.04,97.08,41.13,Critical
33.45,99.6,49.47,Critical
39.32,95.72,46.23,Critical
26.71,96.25,49.68,Critical
29.14,97.16,45.39,Critical
36.71,99.7,44.5,Critical
31.7,96.61,49.69,Critical
33.24,98.01,47.47,Critical
38.25,95.65,41.4,Critical
34.91,95.98,48.35,Critical
29.49,95.11,49.95,Critical
37.95,96.47,45.98,Critical
33.67,95.8,47.17,Critical
26.71,97.8,40.79,Critical
38.72,98.98,49.16,Critical
27.62,99.52,41.69,Critical
34.13,95.79,47.8,Critical
35.46,98.48,45.08,Critical
37.3,98.68,42.14,Critical
29.46,96.57,40.73,Critical
36.44,99.98,48.99,Critical
31.73,96.02,49.19,Critical
26.93,95.15,45.29,Critical
25.35,97.53,40.62,Critical
38.21,98.1,43.1,Critical
32.12,97.26,45.38,Critical
33.49,96.44,49.69,Critical
38.44,96.17,42.64,Critical
25.33,95.91,49.13,Critical
28.22,98.93,43.72,Critical
30.55,99.3,44.05,Critical
38.58,96.27,43.81,Critical
29.16,97.67,44.15,Critical
28.84,96.06,45.8,Critical
34.57,97.87,45.18,Critical
35.2,95.47,42.25,Critical
30.84,96.24,42.7,Critical
25.69,95.12,46.6,Critical
28.46,97.1,47.09,Critical
29.78,96.18,47.82,Critical
37.39,99.16,48.2,Critical
27.72,97.02,43.29,Critical
25.27,95.49,44.6,Critical
27.29,97.26,47.49,Critical
36.25,97.08,42.32,Critical
29.11,98.77,47.93,Critical
39.02,97.54,46.81,Critical
27.05,99.9,44.75,Critical
27.02,96.51,48.4,Critical
37.63,95.96,43.67,Critical
35.25,95.68,47.74,Critical
32.1,99.47,47.38,Critical
31.82,98.85,44.99,Critical
30.8,96.31,49.6,Critical
31.81,97.31,49.66,Critical
39.14,98.88,45.3,Critical
31.53,98.03,48.01,Critical
26.13,98.9,43.87,Critical
27,97.66,40.95,Critical
37.14,99.24,46.18,Critical
34.01,97.39,41.43,Critical
31.02,97.84,47.29,Critical
39.71,96.67,44.38,Critical
33.83,97.66,42.42,Critical
39.29,96.51,46.96,Critical
32.79,98.12,44,Critical
27.97,98.57,40.71,Critical
28.73,99.14,45.86,Critical
31.42,97.45,48,Critical
30.22,98.68,48.9,Critical
37.32,95.89,47.44,Critical
25.52,99.75,44.34,Critical
29.49,99.5,45.11,Critical
36.88,95.04,42.37,Critical
31.33,96.84,42.29,Critical
34.88,99.67,48.28,Critical
32.06,95.42,42.35,Critical
33.25,99.91,49.42,Critical
34.91,95.04,42.07,Critical
35.75,95.68,47.16,Critical
26.1,97.13,44.51,Critical
38.86,97.89,46.08,Critical
36.04,97.41,48.17,Critical
32.24,96.45,49.62,Critical
36.09,95.11,48.43,Critical
26.26,97.41,47.5,Critical
31.37,99.45,47.43,Critical
37.4,98.46,49.03,Critical
35.47,97.33,42.37,Critical
27.36,98.32,48.32,Critical
25.32,99.14,42.88,Critical
39.96,99.07,40.54,Critical
30.09,97.53,46.56,Critical
36.64,96.96,48.64,Critical
25.47,99.42,45.13,Critical
34.34,97.93,48.07,Critical
31.76,97.82,44.86,Critical
31.34,98.91,48.68,Critical
34.29,96.38,42.73,Critical
25.42,96.65,47.64,Critical
35.19,98.78,45.24,Critical
27.6,98.22,40.08,Critical
33.19,97.43,40.55,Critical
30.43,95.33,49.44,Critical
32.57,98.39,43.1,Critical
36.33,99.27,44.34,Critical
37.38,99.25,47.61,Critical
28.54,99.16,46.58,Critical
39.74,95.37,40.89,Critical
36.63,96.67,45.53,Critical
25.64,99.94,44.86,Critical
38.41,99.2,40.51,Critical
30.66,99.01,45.63,Critical
26.92,97.48,44.32,Critical
26.71,98.67,40.57,Critical
39.76,95.05,46.61,Critical
33.03,96.37,42.45,Critical
37.18,99.93,41.17,Critical
35.31,99.87,44.33,Critical
34.67,95,46.55,Critical
25.66,96.69,43.25,Critical
29.14,98.74,41.74,Critical
31.14,95.17,44.57,Critical
31.69,97.71,49.42,Critical
39.61,95.81,41.36,Critical
26.7,98.64,43.22,Critical
32.8,95.18,45.72,Critical
30.67,99.29,49.44,Critical
31.6,97.93,46.07,Critical
35.26,95.08,48.23,Critical
27.75,95.91,43.85,Critical
25.96,98.88,48.09,Critical
37.54,99.14,47.77,Critical
28.83,97.36,48.7,Critical
39.97,98.17,48.8,Critical
31.86,99.6,45.03,Critical
35.9,96.16,44.38,Critical
38.19,95.38,44.29,Critical
34.24,97.98,46.19,Critical
39.56,98.82,49.43,Critical
27.38,96.07,48.26,Critical
28.02,95.13,45.76,Critical
33.46,96.1,41.32,Critical
31.7,98.84,48.47,Critical
37.07,98.37,48.57,Critical
27.31,97.71,48.96,Critical
32.1,98.51,40.34,Critical
28.06,96.51,42.96,Critical
30.6,97.77,41.51,Critical
28.08,97.57,40.58,Critical
27.98,98.84,41.14,Critical
28.93,96.72,40.63,Critical
26.88,98.09,45.26,Critical
26.85,98.74,40.64,Critical
34.58,95.35,48.43,Critical
26.65,95.86,46.18,Critical
25.04,97.87,46.02,Critical
37.62,96.45,46.61,Critical
26.31,97.24,49.4,Critical
25.02,99.45,41.55,Critical
26.78,97.82,42.73,Critical
25.53,97.75,48.19,Critical
27.44,97.24,45.98,Critical
25.69,98.6,40.1,Critical
30.36,96.18,44.67,Critical
35.33,98.65,43.05,Critical
37.82,98.95,48.36,Critical
36.2,95.6,49.21,Critical
36.8,99.62,48,Critical
27.99,97.48,49.38,Critical
27.5,99.58,44.07,Critical
27.01,95.32,49.07,Critical
28.57,99.19,49.63,Critical
26.88,98.88,41.3,Critical
32.02,98.94,43.49,Critical
26.58,98.12,45.09,Critical
29.17,96.28,46.08,Critical
38.47,95.06,42.52,Critical
37.39,96.76,45.53,Critical
33.72,98.86,48.16,Critical
28.66,95.08,43.03,Critical
25.66,96.97,42.37,Critical
35.38,97.36,41.52,Critical
39.29,98.64,49.38,Critical
33.87,98.89,42.66,Critical
37.75,99.2,49.56,Critical
28.09,96.14,47.03,Critical
25.23,99.55,49.95,Critical
36.62,95.61,49.55,Critical
29.71,96.9,40.54,Critical
39.33,99.25,41.39,Critical
27.68,98.03,41.98,Critical
27.86,99.06,45.66,Critical
25.27,96.61,43.69,Critical
31.06,97.07,44.85,Critical
38.87,98.66,45.78,Critical
33.46,95.61,44.59,Critical
35.13,97.93,48.67,Critical
35.61,96.27,46.8,Critical
36.61,97.81,49.97,Critical
25.21,95.28,40.69,Critical
37.8,95,46.74,Critical
28.38,96.73,45.86,Critical
30.93,96.8,44.14,Critical
35.5,99.86,48.61,Critical
36.91,98.22,48.27,Critical
32.08,99.36,45.38,Critical
35.07,95.66,43.33,Critical
30.1,98.61,42.42,Critical
34.06,95.89,40.13,Critical
32.86,97.58,41.42,Critical
25.38,95.46,40.54,Critical
27.84,98.18,42.37,Critical
29.69,96.54,47.16,Critical
25.21,96.13,40.44,Critical
35.8,95.64,43.51,Critical
29.53,97.63,47.16,Critical
29.03,96.54,40.23,Critical
26.34,99.56,47.85,Critical
26.05,95.29,48.42,Critical
33.06,98.08,45.23,Critical
32.63,95.61,40.66,Critical
29.91,97.9,40.06,Critical
26.48,97.58,46.44,Critical
25.73,99.43,44.49,Critical
26.13,96.62,48.01,Critical
33.35,95.95,48.55,Critical
35.77,96,47.39,Critical
32.12,98.37,47.97,Critical
33.83,97.06,45.23,Critical
34.38,99.84,43.83,Critical
36.57,99.77,43,Critical
33.3,95.07,49.79,Critical
32.29,96.8,42.94,Critical
31.93,97.78,47.14,Critical
30.32,98.14,44.24,Critical
25.51,98.6,48.47,Critical
30.2,97.25,49.47,Critical
38.77,97.27,42.54,Critical
27.12,98.26,46.1,Critical
32.44,97.9,40.28,Critical
25.92,97.41,47.52,Critical
33.84,99.88,41.08,Critical
29.79,96.9,43.05,Critical
32.62,95.57,45.54,Critical
30.55,99.26,42.51,Critical
35.91,99.55,42.52,Critical
33.32,99.93,41.96,Critical
38.27,97.79,47.2,Critical
34.43,98.89,46.8,Critical
32.82,97.79,47.18,Critical
28.19,96.2,42.97,Critical
30.4,96.54,48.95,Critical
30.78,97.8,45.65,Critical
36.44,99.41,48.63,Critical
27.02,97.15,46.33,Critical
31.78,99.53,41.79,Critical
30.08,98.68,47.52,Critical
36.07,96.09,49.63,Critical
25.4,97.05,49.58,Critical
25.36,99.54,49.47,Critical
37.96,95.38,46.46,Critical
25.66,95.52,44.11,Critical
38.95,99.45,48.31,Critical
38.64,95.69,47.85,Critical
39.39,96.06,46.13,Critical
29.82,96.81,49.55,Critical
39.47,97.08,45.94,Critical
29.9,99.94,44.14,Critical
35.09,96.54,43.24,Critical
25.85,99.98,48.65,Critical
26.57,99.3,47.2,Critical
25.82,98.31,48.97,Critical
29.87,95.7,42.35,Critical
25.06,97.2,47.46,Critical
32.29,96.1,46.1,Critical
28.47,99.56,40.56,Critical
26.84,96.06,45.48,Critical
27.49,99.23,49.19,Critical
31.25,97.39,47.53,Critical
32.8,98.74,40.49,Critical
